Season_fall-winter_sum,Season_spring-fall_sum,Season_spring-summer_sum,TotalPrice,Quantity,ShipCharge,TotalMallCouponDiscount,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,Holiday_Flag,SaleEventFlag_yahoo,SaleEventFlag_rakuten,Average_Temperature,Maximum Temperature,Minimum Temperature,Total Precipitation (mm),Brand_Price_Range_Very Low,Brand_Price_Range_Low,Brand_Price_Range_Medium,Brand_Price_Range_High,Brand_Price_Range_Very High,Brand_Price_Range_Extremely High,Category_Outer,Category_Suit,Category_Tops,Category_Bottoms,Category_Dress,Category_Accessory
2,0,1,62310,3,600,10650,0,0,1,0,0,0,0,1,1,0,19.7,26.3,14.4,0.0,0,1,0,1,0,1,1,0,1,0,1,0
0,1,0,14850,1,0,743,0,0,0,1,0,0,0,1,1,1,20.0,23.7,17.6,0.0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,21500,1,0,8450,0,1,0,0,0,0,0,0,1,1,21.4,25.1,18.0,0.5,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22.3,27.5,17.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,12900,1,0,1290,0,0,0,0,0,0,1,0,1,1,17.7,21.6,14.6,0.0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,7960,1,0,500,0,0,0,0,1,0,0,0,1,1,17.1,21.0,13.4,0.0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,26920,5,0,2000,1,0,0,0,0,0,0,0,0,1,15.5,17.7,13.5,3.0,0,4,1,0,0,0,0,0,0,1,0,4
0,1,2,43230,3,600,300,0,0,1,0,0,0,0,1,1,1,13.7,15.9,11.3,0.0,0,0,2,1,0,0,0,0,0,1,2,0
2,1,0,62980,3,600,0,0,0,0,1,0,0,0,1,1,0,10.0,11.7,8.0,0.5,0,1,0,1,0,1,1,0,2,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.1,15.6,7.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6800,1,600,0,0,0,0,0,0,1,0,0,1,0,12.1,18.3,5.9,0.0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,7960,2,0,0,0,0,0,0,0,0,1,0,1,0,11.8,14.3,9.8,0.0,0,2,0,0,0,0,0,0,0,0,0,2
6,1,0,108121,7,1200,111,0,0,0,0,1,0,0,0,1,0,12.9,17.6,7.8,0.0,1,1,1,3,0,1,4,0,1,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.5,13.6,9.8,33.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,28380,1,0,1500,0,0,1,0,0,0,0,1,1,0,12.3,17.6,7.4,0.0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.1,19.4,5.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,25980,2,0,5196,0,1,0,0,0,0,0,0,1,0,12.4,18.0,7.5,0.0,0,1,0,0,1,0,1,0,0,0,0,1
0,1,0,16830,1,0,0,0,0,0,0,0,1,0,0,0,0,11.9,17.6,6.7,0.0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,22330,2,600,0,0,0,0,0,0,0,1,0,1,1,13.4,19.5,7.4,0.0,0,0,0,2,0,0,0,1,0,1,0,0
2,0,0,14340,2,0,1000,0,0,0,0,1,0,0,1,1,1,14.7,21.2,9.8,0.0,0,1,1,0,0,0,1,0,0,0,0,1
2,0,1,40239,3,0,0,1,0,0,0,0,0,0,0,1,1,16.7,24.2,10.6,0.0,0,1,1,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10.5,13.5,8.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,15620,1,0,0,0,0,0,1,0,0,0,1,1,1,7.7,9.5,5.3,0.0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11.0,15.7,7.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,5500,1,600,0,0,0,0,0,0,1,0,0,1,0,13.9,22.5,8.6,0.0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,15500,2,0,0,0,0,0,0,0,0,1,0,1,0,11.5,17.6,6.6,0.0,0,1,1,0,0,0,0,0,0,1,1,0
1,0,0,5480,1,600,200,0,0,0,0,1,0,0,0,0,0,11.3,16.8,7.9,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,17300,1,0,0,1,0,0,0,0,0,0,0,0,0,8.7,12.6,6.4,0.0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.3,13.1,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,28885,2,600,0,0,0,0,1,0,0,0,1,1,0,9.1,15.2,4.1,0.0,0,1,0,0,1,0,1,1,0,0,0,0
19,0,2,337430,21,600,12000,0,1,0,0,0,0,0,0,1,0,8.7,14.3,4.7,0.0,0,3,8,2,2,6,9,1,2,8,1,0
8,2,3,288140,13,0,16000,0,0,0,0,0,1,0,0,1,1,8.1,10.3,5.7,0.0,0,3,1,3,0,6,6,0,2,2,3,0
2,0,2,35330,4,600,1500,0,0,0,0,0,0,1,0,1,1,11.4,16.4,7.1,1.0,0,1,1,1,0,1,1,0,2,1,0,0
2,3,3,199094,8,0,13050,0,0,0,0,1,0,0,0,1,1,12.9,19.9,7.1,0.0,0,0,2,2,1,3,6,0,2,0,0,0
1,1,2,52600,4,0,1200,1,0,0,0,0,0,0,0,1,1,12.3,17.8,6.0,0.0,0,0,0,2,2,0,2,0,0,2,0,0
1,1,3,68450,5,0,1777,0,0,1,0,0,0,0,1,1,1,11.9,17.2,6.4,0.0,0,2,1,1,1,0,1,0,1,1,2,0
4,4,2,178046,10,0,12777,0,0,0,1,0,0,0,1,1,1,13.0,19.7,7.2,0.0,0,2,2,0,4,2,7,0,1,1,1,0
2,0,0,19560,2,600,704,0,1,0,0,0,0,0,0,1,1,13.4,16.0,11.3,0.5,0,0,1,1,0,0,0,0,1,1,0,0
1,0,0,16300,1,0,0,0,0,0,0,0,1,0,0,1,0,11.9,15.4,9.7,15.5,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,13200,1,0,200,0,0,0,0,0,0,1,0,1,0,10.8,15.1,7.3,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,10000,1,0,0,0,0,0,0,1,0,0,0,1,0,10.2,14.1,6.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.0,20.2,7.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,15900,1,0,0,0,0,1,0,0,0,0,1,1,0,17.0,21.1,10.8,0.0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,10000,1,0,0,0,0,0,1,0,0,0,1,1,0,11.2,17.2,5.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2,79310,7,0,111,0,1,0,0,0,0,0,0,1,0,7.0,11.5,3.8,0.0,0,2,3,0,1,1,2,0,0,5,0,0
0,0,1,4990,1,600,0,0,0,0,0,0,1,0,0,1,0,7.0,10.6,3.4,0.0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,3800,1,600,0,0,0,0,0,0,0,1,0,0,1,8.5,13.5,4.6,0.0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,0,78699,3,600,1000,0,0,0,0,1,0,0,0,0,1,7.7,13.1,3.3,0.0,0,1,0,1,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.3,10.1,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,6799,1,600,0,0,0,1,0,0,0,0,1,1,1,5.0,10.6,0.1,0.0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,15400,2,1200,0,0,0,0,1,0,0,0,1,1,1,4.9,8.8,2.0,0.0,0,0,1,1,0,0,0,0,1,1,0,0
1,0,0,3800,1,600,300,0,1,0,0,0,0,0,0,1,1,6.3,12.1,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,35000,1,0,0,0,0,0,0,0,1,0,0,1,1,7.6,13.2,2.6,0.0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,7700,1,600,0,0,0,0,0,0,0,1,0,1,0,8.4,12.6,4.3,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,10.8,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,28500,1,0,0,1,0,0,0,0,0,0,0,1,0,7.8,13.8,2.2,0.0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,9.0,14.4,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9.2,12.7,5.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0
9,6,8,697497,23,600,66444,0,1,0,0,0,0,0,1,1,0,9.2,12.5,4.4,0.0,1,3,7,2,2,8,6,4,3,4,6,0
1,0,1,10800,2,0,1625,0,0,0,0,0,1,0,0,0,0,6.1,9.2,2.8,0.0,0,0,2,0,0,0,0,0,0,1,1,0
2,0,0,19400,2,0,1940,0,0,0,0,0,0,1,0,0,0,7.4,11.0,2.8,0.0,0,0,1,0,1,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.7,15.3,6.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,41530,3,0,1422,1,0,0,0,0,0,0,0,1,0,7.4,13.6,2.9,0.0,0,1,2,0,0,0,2,0,0,1,0,0
0,0,2,34900,2,0,3490,0,0,1,0,0,0,0,1,1,0,9.1,15.6,3.0,0.0,0,0,0,0,0,2,0,2,0,0,0,0
1,0,0,15400,1,0,770,0,0,0,1,0,0,0,1,1,0,8.3,12.7,5.7,0.0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,6750,1,0,0,0,1,0,0,0,0,0,1,1,0,5.4,10.2,2.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,11000,1,0,1000,0,0,0,0,0,1,0,0,1,0,5.4,11.0,1.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0
2,3,0,51400,5,0,4777,0,0,0,0,0,0,1,0,0,1,7.2,12.3,1.7,0.0,0,1,1,1,1,1,4,1,0,0,0,0
0,2,0,18480,2,600,1000,0,0,0,0,1,0,0,0,1,1,4.8,7.2,1.8,0.0,0,1,0,1,0,0,1,0,0,1,0,0
1,0,2,58009,3,0,1000,1,0,0,0,0,0,0,0,1,1,7.1,13.7,0.1,0.0,0,0,1,1,0,1,2,0,0,1,0,0
3,1,1,71335,5,600,1000,0,0,1,0,0,0,0,1,1,1,5.9,11.7,1.2,2.0,0,1,0,1,0,3,1,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.4,10.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,29280,2,0,1300,0,1,0,0,0,0,0,0,1,1,6.3,11.4,2.4,0.0,0,0,2,0,0,0,1,0,0,1,0,0
1,0,0,6200,1,600,0,0,0,0,0,0,1,0,0,1,1,3.7,7.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,33000,1,0,0,0,0,0,0,0,0,1,0,1,0,6.2,12.2,0.8,0.0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,3980,1,0,398,0,0,0,0,1,0,0,0,1,0,8.5,13.4,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,13500,1,0,1350,1,0,0,0,0,0,0,0,1,0,10.2,15.1,7.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
2,1,2,101030,5,600,6660,0,0,1,0,0,0,0,1,1,0,6.3,7.6,4.6,2.5,0,1,2,0,0,2,2,0,2,1,0,0
1,0,0,12320,1,0,0,0,0,0,1,0,0,0,1,1,0,8.1,12.1,4.6,31.5,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,58200,2,0,0,0,1,0,0,0,0,0,0,1,0,10.7,14.6,6.7,0.0,0,0,0,1,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.0,13.9,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.5,8.4,1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.2,9.6,-1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,58000,2,0,2000,1,0,0,0,0,0,0,0,1,1,6.2,12.0,1.8,0.0,0,0,0,0,0,2,0,0,1,0,1,0
0,1,0,20680,1,0,1500,0,0,1,0,0,0,0,1,1,1,7.2,12.2,2.9,0.0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.0,9.6,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6000,1,600,0,0,1,0,0,0,0,0,0,1,0,6.8,11.9,2.4,0.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,13.3,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,14.1,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,5600,1,600,0,0,0,0,0,1,0,0,0,0,0,9.8,16.3,5.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,7.6,3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.9,11.7,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.9,6.9,2.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,51990,3,600,0,0,1,0,0,0,0,0,0,1,1,3.0,6.2,0.3,35.0,1,1,1,0,0,0,0,1,0,1,1,0
0,1,0,14520,1,0,0,0,0,0,0,0,1,0,0,1,1,3.4,5.4,0.8,2.0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,22000,1,0,0,0,0,0,0,0,0,1,0,1,1,4.7,9.6,-0.1,0.0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,5200,1,600,0,0,0,0,0,1,0,0,0,1,1,5.7,11.3,1.2,0.0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,20350,2,0,0,1,0,0,0,0,0,0,0,1,1,6.8,11.3,2.5,0.0,0,1,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7.1,12.4,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,82500,3,600,300,0,0,0,1,0,0,0,1,1,0,8.1,12.8,4.3,0.0,0,1,0,0,0,2,3,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.3,12.7,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,24810,1,0,0,0,0,0,0,0,1,0,0,1,0,9.6,17.3,1.6,0.0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,41030,1,0,0,0,0,0,0,0,0,1,0,1,0,10.9,18.5,4.2,0.0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,2,28499,2,600,0,0,0,0,0,1,0,0,0,1,0,14.4,21.1,6.1,0.0,0,1,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.6,17.0,6.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,12001,1,0,0,0,0,1,0,0,0,0,1,1,0,9.0,13.6,4.6,0.0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,2,43930,2,0,0,0,0,0,1,0,0,0,1,1,0,13.4,18.8,9.2,0.0,0,0,0,1,1,0,0,0,0,1,1,0
0,1,0,8140,1,600,0,0,1,0,0,0,0,0,0,1,0,15.0,17.2,12.8,5.0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,58300,2,0,4000,0,0,0,0,0,1,0,0,0,1,18.1,23.7,12.8,0.0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.7,13.2,7.3,5.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12800,1,0,0,0,0,0,0,1,0,0,0,1,1,5.5,8.0,3.6,6.5,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2.8,4.0,1.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,50350,4,1200,200,0,0,1,0,0,0,0,1,1,0,5.3,10.3,1.2,0.0,0,2,2,0,0,0,1,0,1,1,1,0
0,0,1,5500,1,600,0,0,0,0,1,0,0,0,1,1,0,4.4,5.8,3.5,8.5,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,32230,2,0,0,0,1,0,0,0,0,0,0,1,0,7.8,13.3,4.8,0.5,0,1,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.0,11.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,17820,1,0,0,0,0,0,0,0,0,1,0,1,0,8.3,14.4,4.1,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.6,11.8,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16280,1,0,0,1,0,0,0,0,0,0,0,0,0,9.9,16.4,3.7,15.5,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,30800,2,0,0,0,0,1,0,0,0,0,1,1,0,6.3,10.1,3.9,0.0,0,0,1,1,0,0,1,0,1,0,0,0
0,1,0,10000,1,0,0,0,0,0,1,0,0,0,1,1,0,7.5,13.4,1.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0
2,6,11,322997,19,0,5150,0,1,0,0,0,0,0,0,1,0,9.4,15.7,2.9,0.0,0,1,8,6,2,2,7,0,4,3,5,0
5,0,3,90910,8,1200,5000,0,0,0,0,0,1,0,0,1,1,6.4,9.1,2.0,19.0,0,3,2,2,0,1,2,0,2,2,2,0
1,0,1,24600,2,0,0,0,0,0,0,0,0,1,0,1,1,5.6,10.4,2.0,11.0,0,1,1,0,0,0,2,0,0,0,0,0
3,0,4,59009,7,0,20,0,0,0,0,1,0,0,0,1,1,6.9,10.7,4.9,0.0,1,2,2,2,0,0,3,0,0,2,2,0
1,2,5,102825,8,0,2050,1,0,0,0,0,0,0,0,1,1,4.5,9.4,0.4,19.0,0,0,5,3,0,0,4,1,1,0,2,0
2,0,4,116400,6,0,0,0,0,1,0,0,0,0,1,1,1,6.1,11.2,2.6,0.0,0,0,0,2,1,3,0,0,1,3,2,0
4,2,8,169982,14,600,100,0,0,0,1,0,0,0,1,1,1,6.7,13.6,0.5,0.0,0,2,7,2,1,2,4,1,3,4,2,0
0,0,2,28300,2,600,1000,0,1,0,0,0,0,0,0,1,1,8.2,13.8,1.8,0.0,0,0,0,2,0,0,0,1,0,1,0,0
0,1,1,36700,2,0,790,0,0,0,0,0,1,0,0,1,0,7.8,10.0,6.1,36.0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,12800,1,0,0,0,0,0,0,0,0,1,0,1,0,9.5,13.7,6.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,26400,1,0,0,0,0,0,0,1,0,0,0,1,0,9.5,15.6,2.8,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.8,17.6,6.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14.8,22.7,10.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,21700,2,0,0,0,0,0,1,0,0,0,1,1,0,16.0,21.7,9.8,0.0,0,1,0,0,1,0,0,0,0,2,0,0
0,0,3,121200,3,0,0,0,1,0,0,0,0,0,0,1,0,9.5,14.6,4.1,0.0,0,1,0,0,2,0,0,0,1,0,2,0
2,0,1,24301,3,0,0,0,0,0,0,0,1,0,0,1,0,8.4,12.4,3.7,0.0,0,1,1,1,0,0,1,0,1,1,0,0
1,1,1,22630,3,600,200,0,0,0,0,0,0,1,1,0,0,8.5,15.7,4.7,1.0,1,1,1,0,0,0,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,11.4,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,13820,2,600,0,1,0,0,0,0,0,0,0,1,1,7.2,13.3,1.8,0.0,0,2,0,0,0,0,0,0,1,1,0,0
0,0,1,17900,1,0,1000,0,0,1,0,0,0,0,1,1,1,5.7,9.3,2.6,0.5,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,12810,1,0,0,0,0,0,1,0,0,0,1,1,1,10.2,15.5,4.2,1.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,2,21250,2,600,300,0,1,0,0,0,0,0,0,1,1,11.3,12.5,10.8,9.0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,1,28000,2,600,2000,0,0,0,0,0,1,0,0,1,1,9.4,12.3,6.1,45.0,0,1,0,1,0,0,1,0,0,1,0,0
1,0,1,18300,2,600,1000,0,0,0,0,0,0,1,0,1,1,10.9,16.5,6.0,0.0,0,2,0,0,0,0,0,1,0,1,0,0
1,0,0,13500,1,0,0,0,0,0,0,1,0,0,0,1,0,10.9,14.6,7.2,2.5,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.3,22.2,11.7,29.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17.8,24.6,12.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,19.5,28.1,12.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,40480,4,1200,0,0,1,0,0,0,0,0,0,1,0,14.6,19.7,11.8,3.0,0,3,0,0,1,0,3,0,0,1,0,0
0,0,1,18480,1,0,0,0,0,0,0,0,1,0,0,0,0,14.2,20.6,8.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,13750,2,600,4000,0,0,0,0,0,0,1,0,0,0,13.9,16.6,12.3,11.5,0,2,0,0,0,0,0,0,0,2,0,0
0,0,1,9020,1,600,1000,0,0,0,0,1,0,0,0,0,0,15.4,19.9,11.3,4.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,5480,1,600,0,1,0,0,0,0,0,0,0,1,1,11.4,15.1,9.0,0.5,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.7,15.8,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,17200,2,0,0,0,0,0,1,0,0,0,1,1,1,17.0,22.6,13.1,1.5,0,2,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18.8,23.2,15.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,36201,4,600,1000,0,0,0,0,0,1,0,0,1,1,15.6,19.8,9.7,55.5,0,1,1,0,0,2,0,0,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.7,17.8,7.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.0,19.8,7.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,18.2,12.8,2.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16.4,22.7,11.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,55389,4,0,1000,0,0,0,1,0,0,0,1,1,0,18.0,24.8,12.7,0.0,0,0,1,1,0,2,0,0,1,3,0,0
0,0,2,23379,2,600,0,0,1,0,0,0,0,0,0,1,1,19.4,26.8,14.0,0.0,0,0,1,1,0,0,1,0,0,0,1,0
0,1,0,26840,1,0,0,0,0,0,0,0,1,0,0,1,1,19.2,23.4,15.9,0.0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,2,23800,2,600,0,0,0,0,0,0,0,1,0,1,1,20.1,25.5,16.5,0.0,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.9,21.4,14.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18.3,23.6,14.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,19.4,26.1,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,47500,3,1200,100,0,0,0,1,0,0,0,1,1,0,18.4,23.3,14.9,5.0,0,2,0,0,0,1,0,0,2,0,1,0
